id,province,adcode,model,regYear,regMonth,forecastVolum
2558,安徽,340000,fc32b1a017b34efe,2018,2,357.93152107640424
2559,山东,370000,fc32b1a017b34efe,2018,2,729.411221687279
2560,山西,140000,fc32b1a017b34efe,2018,2,1001.5464925066718
2561,广东,440000,fc32b1a017b34efe,2018,2,613.4612693843137
2562,广西,450000,fc32b1a017b34efe,2018,2,230.30031875389935
2563,江苏,320000,fc32b1a017b34efe,2018,2,620.819932559466
2564,江西,360000,fc32b1a017b34efe,2018,2,339.8007473741489
2565,河北,130000,fc32b1a017b34efe,2018,2,1623.2275273649855
2566,河南,410000,fc32b1a017b34efe,2018,2,1114.5995916170639
2567,浙江,330000,fc32b1a017b34efe,2018,2,400.3439732428595
2568,湖北,420000,fc32b1a017b34efe,2018,2,294.94057518177027
2569,湖南,430000,fc32b1a017b34efe,2018,2,491.6685950093405
2570,福建,350000,fc32b1a017b34efe,2018,2,203.99845008929606
2571,辽宁,210000,fc32b1a017b34efe,2018,2,175.93803242794218
2572,重庆,500000,fc32b1a017b34efe,2018,2,553.573145403857
2573,陕西,610000,fc32b1a017b34efe,2018,2,818.3454821991747
2574,黑龙江,230000,fc32b1a017b34efe,2018,2,164.20194079309675
2575,上海,310000,feabbf46658382b9,2018,2,397.33607453614667
2576,云南,530000,feabbf46658382b9,2018,2,921.5947291539841
2577,内蒙古,150000,feabbf46658382b9,2018,2,885.8292771887894
2578,北京,110000,feabbf46658382b9,2018,2,237.6695099794031
2579,四川,510000,feabbf46658382b9,2018,2,1856.0836084269529
2580,安徽,340000,feabbf46658382b9,2018,2,744.2409160401743
2581,山东,370000,feabbf46658382b9,2018,2,1199.307830797373
2582,山西,140000,feabbf46658382b9,2018,2,742.5069693869882
2583,广东,440000,feabbf46658382b9,2018,2,1713.8428331931077
2584,广西,450000,feabbf46658382b9,2018,2,354.39991589350734
2585,江苏,320000,feabbf46658382b9,2018,2,1863.796511944313
2586,江西,360000,feabbf46658382b9,2018,2,480.08140891071537
2587,河北,130000,feabbf46658382b9,2018,2,1653.9260769416678
2588,河南,410000,feabbf46658382b9,2018,2,2075.7174145741196
2589,浙江,330000,feabbf46658382b9,2018,2,1779.4643132501549
2590,湖北,420000,feabbf46658382b9,2018,2,686.5594400254149
2591,湖南,430000,feabbf46658382b9,2018,2,1199.2636444241882
2592,福建,350000,feabbf46658382b9,2018,2,525.8903879486483
2593,辽宁,210000,feabbf46658382b9,2018,2,315.4428270750559
2594,重庆,500000,feabbf46658382b9,2018,2,1498.6613960002878
2595,陕西,610000,feabbf46658382b9,2018,2,1023.2997551780368
2596,黑龙江,230000,feabbf46658382b9,2018,2,307.1149294434862
2597,上海,310000,f270f6a489c6a9d7,2018,2,17.52436553082681
2598,云南,530000,f270f6a489c6a9d7,2018,2,553.7004421092053
2599,内蒙古,150000,f270f6a489c6a9d7,2018,2,57.666754497410864
2600,北京,110000,f270f6a489c6a9d7,2018,2,82.53551079047975
2601,四川,510000,f270f6a489c6a9d7,2018,2,297.6099813366452
2602,安徽,340000,f270f6a489c6a9d7,2018,2,80.08522086076641
2603,山东,370000,f270f6a489c6a9d7,2018,2,246.96289388128992
2604,山西,140000,f270f6a489c6a9d7,2018,2,88.87733797907548
2605,广东,440000,f270f6a489c6a9d7,2018,2,255.28710816468683
2606,广西,450000,f270f6a489c6a9d7,2018,2,-3.7948366268409757
2607,江苏,320000,f270f6a489c6a9d7,2018,2,409.29838039254054
2608,江西,360000,f270f6a489c6a9d7,2018,2,31.886754926932525
2609,河北,130000,f270f6a489c6a9d7,2018,2,496.2764973482333
2610,河南,410000,f270f6a489c6a9d7,2018,2,343.1269075097918
2611,浙江,330000,f270f6a489c6a9d7,2018,2,196.47755814909902
2612,湖北,420000,f270f6a489c6a9d7,2018,2,210.12069670245563
2613,湖南,430000,f270f6a489c6a9d7,2018,2,154.81669736786458
2614,福建,350000,f270f6a489c6a9d7,2018,2,76.1370919125745
2615,辽宁,210000,f270f6a489c6a9d7,2018,2,161.85329484346727
2616,重庆,500000,f270f6a489c6a9d7,2018,2,219.98349803217417
2617,陕西,610000,f270f6a489c6a9d7,2018,2,87.47378447256936
2618,黑龙江,230000,f270f6a489c6a9d7,2018,2,10.60179640780254
2619,上海,310000,d0f245b8781e3631,2018,2,56.596933024397
2620,云南,530000,d0f245b8781e3631,2018,2,149.28229334712853
2621,内蒙古,150000,d0f245b8781e3631,2018,2,93.55911243498964
2622,北京,110000,d0f245b8781e3631,2018,2,-27.606616084617624
2623,四川,510000,d0f245b8781e3631,2018,2,479.7659811365823
2624,安徽,340000,d0f245b8781e3631,2018,2,126.02273671519488
2625,山东,370000,d0f245b8781e3631,2018,2,252.3226891163588
2626,山西,140000,d0f245b8781e3631,2018,2,154.73195422127824
2627,广东,440000,d0f245b8781e3631,2018,2,282.96102193605145
2628,广西,450000,d0f245b8781e3631,2018,2,132.89819166098417
2629,江苏,320000,d0f245b8781e3631,2018,2,300.5779960612415
2630,江西,360000,d0f245b8781e3631,2018,2,91.3164955054501
2631,河北,130000,d0f245b8781e3631,2018,2,557.3613391907563
2632,河南,410000,d0f245b8781e3631,2018,2,302.7861735091702
2633,浙江,330000,d0f245b8781e3631,2018,2,218.45738368719145
2634,湖北,420000,d0f245b8781e3631,2018,2,23.884766420747024
2635,湖南,430000,d0f245b8781e3631,2018,2,177.61419952505167
2636,福建,350000,d0f245b8781e3631,2018,2,107.26836494874499
2637,辽宁,210000,d0f245b8781e3631,2018,2,19.583395179999
2638,重庆,500000,d0f245b8781e3631,2018,2,580.4491700741584
2639,陕西,610000,d0f245b8781e3631,2018,2,360.2201804819356
2640,黑龙江,230000,d0f245b8781e3631,2018,2,17.792351461740658
2641,上海,310000,c6cd4e0e073f5ac2,2018,2,882.6173853154648
2642,云南,530000,c6cd4e0e073f5ac2,2018,2,-22.527910109104685
2643,内蒙古,150000,c6cd4e0e073f5ac2,2018,2,34.104457587746865
2644,北京,110000,c6cd4e0e073f5ac2,2018,2,0.353439039140401
2645,四川,510000,c6cd4e0e073f5ac2,2018,2,125.56638306019259
2646,安徽,340000,c6cd4e0e073f5ac2,2018,2,333.1690476771818
2647,山东,370000,c6cd4e0e073f5ac2,2018,2,-243.851122890181
2648,山西,140000,c6cd4e0e073f5ac2,2018,2,159.11050900749245
2649,广东,440000,c6cd4e0e073f5ac2,2018,2,375.47975690279793
2650,广西,450000,c6cd4e0e073f5ac2,2018,2,143.1966068320058
2651,江苏,320000,c6cd4e0e073f5ac2,2018,2,523.7121714620213
2652,江西,360000,c6cd4e0e073f5ac2,2018,2,325.9875235961597
2653,河北,130000,c6cd4e0e073f5ac2,2018,2,90.14362261559023
2654,河南,410000,c6cd4e0e073f5ac2,2018,2,761.1047995125675
2655,浙江,330000,c6cd4e0e073f5ac2,2018,2,256.7069557942375
2656,湖北,420000,c6cd4e0e073f5ac2,2018,2,254.6392423347907
2657,湖南,430000,c6cd4e0e073f5ac2,2018,2,262.78135238124634
2658,福建,350000,c6cd4e0e073f5ac2,2018,2,111.2786492561787
2659,辽宁,210000,c6cd4e0e073f5ac2,2018,2,0.24468161208874206
2660,重庆,500000,c6cd4e0e073f5ac2,2018,2,0.17435379255288486
2661,陕西,610000,c6cd4e0e073f5ac2,2018,2,144.48921535633804
2662,黑龙江,230000,c6cd4e0e073f5ac2,2018,2,-13.673316956419658
2663,上海,310000,a9a43d1a7ecbe75d,2018,2,115.58834092524322
2664,云南,530000,a9a43d1a7ecbe75d,2018,2,105.8224686746315
2665,内蒙古,150000,a9a43d1a7ecbe75d,2018,2,72.24327263532838
2666,北京,110000,a9a43d1a7ecbe75d,2018,2,59.91939564917071
2667,四川,510000,a9a43d1a7ecbe75d,2018,2,225.4551273161357
2668,安徽,340000,a9a43d1a7ecbe75d,2018,2,167.96044598127645
2669,山东,370000,a9a43d1a7ecbe75d,2018,2,151.95515229080678
2670,山西,140000,a9a43d1a7ecbe75d,2018,2,33.17007915594772
2671,广东,440000,a9a43d1a7ecbe75d,2018,2,578.8249717512091
2672,广西,450000,a9a43d1a7ecbe75d,2018,2,160.43720362968006
2673,江苏,320000,a9a43d1a7ecbe75d,2018,2,362.65052712629966
2674,江西,360000,a9a43d1a7ecbe75d,2018,2,98.12860930566033
2675,河北,130000,a9a43d1a7ecbe75d,2018,2,127.38192287191231
2676,河南,410000,a9a43d1a7ecbe75d,2018,2,133.94405850925014
2677,浙江,330000,a9a43d1a7ecbe75d,2018,2,340.8787152922366
2678,湖北,420000,a9a43d1a7ecbe75d,2018,2,206.8169729787795
2679,湖南,430000,a9a43d1a7ecbe75d,2018,2,314.4251462310477
2680,福建,350000,a9a43d1a7ecbe75d,2018,2,108.09417470204703
2681,辽宁,210000,a9a43d1a7ecbe75d,2018,2,102.61144439212082
2682,重庆,500000,a9a43d1a7ecbe75d,2018,2,129.21374858062302
2683,陕西,610000,a9a43d1a7ecbe75d,2018,2,281.3467166651828
2684,黑龙江,230000,a9a43d1a7ecbe75d,2018,2,55.864279470100016
2685,上海,310000,3c974920a76ac9c1,2018,3,297.46635250463294
2686,云南,530000,3c974920a76ac9c1,2018,3,317.71368479090535
2687,内蒙古,150000,3c974920a76ac9c1,2018,3,164.2279848528457
2688,北京,110000,3c974920a76ac9c1,2018,3,318.76317473131286
2689,四川,510000,3c974920a76ac9c1,2018,3,345.3133112447818
2690,安徽,340000,3c974920a76ac9c1,2018,3,170.96466328084085
2691,山东,370000,3c974920a76ac9c1,2018,3,474.62878984710613
2692,山西,140000,3c974920a76ac9c1,2018,3,207.00895208950084
2693,广东,440000,3c974920a76ac9c1,2018,3,2964.6277184431497
2694,广西,450000,3c974920a76ac9c1,2018,3,350.9227389119886
2695,江苏,320000,3c974920a76ac9c1,2018,3,732.4776860379932
2696,江西,360000,3c974920a76ac9c1,2018,3,177.7436364864522
2697,河北,130000,3c974920a76ac9c1,2018,3,353.7988789368994
2698,河南,410000,3c974920a76ac9c1,2018,3,320.79249649987156
2699,浙江,330000,3c974920a76ac9c1,2018,3,731.0669469754563
2700,湖北,420000,3c974920a76ac9c1,2018,3,378.6325414257729
2701,湖南,430000,3c974920a76ac9c1,2018,3,295.1469477924144
2702,福建,350000,3c974920a76ac9c1,2018,3,295.35924098488795
2703,辽宁,210000,3c974920a76ac9c1,2018,3,724.7300753129194
2704,重庆,500000,3c974920a76ac9c1,2018,3,104.33525017316813
2705,陕西,610000,3c974920a76ac9c1,2018,3,342.2232130116358
2706,黑龙江,230000,3c974920a76ac9c1,2018,3,297.44252184795016
2707,上海,310000,3d7554f1f56dd664,2018,3,514.0689192094912
2708,云南,530000,3d7554f1f56dd664,2018,3,508.12687259174265
2709,内蒙古,150000,3d7554f1f56dd664,2018,3,351.41957368101356
2710,北京,110000,3d7554f1f56dd664,2018,3,353.44403544765754
2711,四川,510000,3d7554f1f56dd664,2018,3,880.7561903439481
2712,安徽,340000,3d7554f1f56dd664,2018,3,596.473748817988
2713,山东,370000,3d7554f1f56dd664,2018,3,1534.5897731085672
2714,山西,140000,3d7554f1f56dd664,2018,3,528.8349584694987
2715,广东,440000,3d7554f1f56dd664,2018,3,11014.734912740998
2716,广西,450000,3d7554f1f56dd664,2018,3,1156.4508801108952
2717,江苏,320000,3d7554f1f56dd664,2018,3,2443.60125782637
2718,江西,360000,3d7554f1f56dd664,2018,3,622.2646471571898
2719,河北,130000,3d7554f1f56dd664,2018,3,1263.9780975565968
2720,河南,410000,3d7554f1f56dd664,2018,3,1197.5016326605053
2721,浙江,330000,3d7554f1f56dd664,2018,3,2317.4828659223717
2722,湖北,420000,3d7554f1f56dd664,2018,3,1012.0378221391826
2723,湖南,430000,3d7554f1f56dd664,2018,3,904.2064552988651
2724,福建,350000,3d7554f1f56dd664,2018,3,1713.1256411782658
2725,辽宁,210000,3d7554f1f56dd664,2018,3,2190.1862191772975
2726,重庆,500000,3d7554f1f56dd664,2018,3,350.0213181656486
2727,陕西,610000,3d7554f1f56dd664,2018,3,587.8313695923334
2728,黑龙江,230000,3d7554f1f56dd664,2018,3,1063.8995973098608
2729,上海,310000,2d0d2c3403909fdb,2018,3,146.58055681726202
2730,云南,530000,2d0d2c3403909fdb,2018,3,330.601669898144
2731,内蒙古,150000,2d0d2c3403909fdb,2018,3,237.32867668887135
2732,北京,110000,2d0d2c3403909fdb,2018,3,373.90625299576817
2733,四川,510000,2d0d2c3403909fdb,2018,3,416.1335857777018
2734,安徽,340000,2d0d2c3403909fdb,2018,3,145.74473380943886
2735,山东,370000,2d0d2c3403909fdb,2018,3,421.9320945879375
2736,山西,140000,2d0d2c3403909fdb,2018,3,174.64464687124482
2737,广东,440000,2d0d2c3403909fdb,2018,3,1838.7186236717923
2738,广西,450000,2d0d2c3403909fdb,2018,3,188.3246382460167
2739,江苏,320000,2d0d2c3403909fdb,2018,3,456.1703136870859
2740,江西,360000,2d0d2c3403909fdb,2018,3,149.20549916043777
2741,河北,130000,2d0d2c3403909fdb,2018,3,443.8625908914238
2742,河南,410000,2d0d2c3403909fdb,2018,3,363.80030856562155
2743,浙江,330000,2d0d2c3403909fdb,2018,3,448.2550803098848
2744,湖北,420000,2d0d2c3403909fdb,2018,3,276.29701442437573
2745,湖南,430000,2d0d2c3403909fdb,2018,3,265.515002556873
2746,福建,350000,2d0d2c3403909fdb,2018,3,119.04108936600375
2747,辽宁,210000,2d0d2c3403909fdb,2018,3,577.4014770214566
2748,重庆,500000,2d0d2c3403909fdb,2018,3,165.3837909674182
2749,陕西,610000,2d0d2c3403909fdb,2018,3,275.5446016063298
2750,黑龙江,230000,2d0d2c3403909fdb,2018,3,253.34907584785043
2751,上海,310000,a28bb927b6fcb33c,2018,3,173.20556763133516
2752,云南,530000,a28bb927b6fcb33c,2018,3,375.30140628190765
2753,内蒙古,150000,a28bb927b6fcb33c,2018,3,197.97224061383184
2754,北京,110000,a28bb927b6fcb33c,2018,3,90.24149843576137
2755,四川,510000,a28bb927b6fcb33c,2018,3,472.12835607930003
2756,安徽,340000,a28bb927b6fcb33c,2018,3,299.8434318828044
2757,山东,370000,a28bb927b6fcb33c,2018,3,566.7700688482194
2758,山西,140000,a28bb927b6fcb33c,2018,3,227.47384055913363
2759,广东,440000,a28bb927b6fcb33c,2018,3,5153.223071010616
2760,广西,450000,a28bb927b6fcb33c,2018,3,575.7717363145929
2761,江苏,320000,a28bb927b6fcb33c,2018,3,1298.3226849021078
2762,江西,360000,a28bb927b6fcb33c,2018,3,464.5110433705883
2763,河北,130000,a28bb927b6fcb33c,2018,3,619.8941043620915
2764,河南,410000,a28bb927b6fcb33c,2018,3,790.1825008043497
2765,浙江,330000,a28bb927b6fcb33c,2018,3,1767.3124534152905
2766,湖北,420000,a28bb927b6fcb33c,2018,3,707.3040067483644
2767,湖南,430000,a28bb927b6fcb33c,2018,3,731.8804566883452
2768,福建,350000,a28bb927b6fcb33c,2018,3,951.575852902203
2769,辽宁,210000,a28bb927b6fcb33c,2018,3,712.7571244986377
2770,重庆,500000,a28bb927b6fcb33c,2018,3,148.6675903977436
2771,陕西,610000,a28bb927b6fcb33c,2018,3,333.1852713095082
2772,黑龙江,230000,a28bb927b6fcb33c,2018,3,329.74347258774554
2773,上海,310000,17bc272c93f19d56,2018,3,206.4372449143675
2774,云南,530000,17bc272c93f19d56,2018,3,2924.3322127208976
2775,内蒙古,150000,17bc272c93f19d56,2018,3,581.5208615954987
2776,北京,110000,17bc272c93f19d56,2018,3,69.05593880635337
2777,四川,510000,17bc272c93f19d56,2018,3,1279.261999382413
2778,安徽,340000,17bc272c93f19d56,2018,3,1313.5217891698285
2779,山东,370000,17bc272c93f19d56,2018,3,2996.674303201431
2780,山西,140000,17bc272c93f19d56,2018,3,1610.4538822467423
2781,广东,440000,17bc272c93f19d56,2018,3,1859.2955931473225
2782,广西,450000,17bc272c93f19d56,2018,3,1429.968403385211
2783,江苏,320000,17bc272c93f19d56,2018,3,1904.9977628644235
2784,江西,360000,17bc272c93f19d56,2018,3,587.9461648339463
2785,河北,130000,17bc272c93f19d56,2018,3,3807.753651447245
2786,河南,410000,17bc272c93f19d56,2018,3,2973.9457144903954
2787,浙江,330000,17bc272c93f19d56,2018,3,1533.380991723335
2788,湖北,420000,17bc272c93f19d56,2018,3,1106.7927228432968
2789,湖南,430000,17bc272c93f19d56,2018,3,1069.6737388352833
2790,福建,350000,17bc272c93f19d56,2018,3,466.9016799754196
2791,辽宁,210000,17bc272c93f19d56,2018,3,1145.1511115293888
2792,重庆,500000,17bc272c93f19d56,2018,3,254.89595177261336
2793,陕西,610000,17bc272c93f19d56,2018,3,1605.8402031392534
2794,黑龙江,230000,17bc272c93f19d56,2018,3,597.5200207437132
2795,上海,310000,2a2ab41f8f6ff1cb,2018,3,411.7304571578147
2796,云南,530000,2a2ab41f8f6ff1cb,2018,3,678.4352737420576
2797,内蒙古,150000,2a2ab41f8f6ff1cb,2018,3,630.6604373148288
2798,北京,110000,2a2ab41f8f6ff1cb,2018,3,68.47395777085251
2799,四川,510000,2a2ab41f8f6ff1cb,2018,3,1151.0928234898072
2800,安徽,340000,2a2ab41f8f6ff1cb,2018,3,1314.5514665734393
2801,山东,370000,2a2ab41f8f6ff1cb,2018,3,2479.7673319898686
2802,山西,140000,2a2ab41f8f6ff1cb,2018,3,785.5523284167213
2803,广东,440000,2a2ab41f8f6ff1cb,2018,3,6513.908679716152
2804,广西,450000,2a2ab41f8f6ff1cb,2018,3,731.020781630094
2805,江苏,320000,2a2ab41f8f6ff1cb,2018,3,1987.4160556817417
2806,江西,360000,2a2ab41f8f6ff1cb,2018,3,975.5591478536032
2807,河北,130000,2a2ab41f8f6ff1cb,2018,3,3137.4970626056474
2808,河南,410000,2a2ab41f8f6ff1cb,2018,3,3320.675313170981
2809,浙江,330000,2a2ab41f8f6ff1cb,2018,3,1484.016720572014
2810,湖北,420000,2a2ab41f8f6ff1cb,2018,3,1379.246318127057
2811,湖南,430000,2a2ab41f8f6ff1cb,2018,3,1724.3936555052103
2812,福建,350000,2a2ab41f8f6ff1cb,2018,3,492.22582073872184
2813,辽宁,210000,2a2ab41f8f6ff1cb,2018,3,509.7593996328408
2814,重庆,500000,2a2ab41f8f6ff1cb,2018,3,625.1157861446189
2815,陕西,610000,2a2ab41f8f6ff1cb,2018,3,693.3063903706138
2816,黑龙江,230000,2a2ab41f8f6ff1cb,2018,3,600.794193480875
2817,上海,310000,c06a2a387c0ee510,2018,3,1342.5188870039738
2818,云南,530000,c06a2a387c0ee510,2018,3,245.47457473658352
2819,内蒙古,150000,c06a2a387c0ee510,2018,3,203.27799985225568
2820,北京,110000,c06a2a387c0ee510,2018,3,1635.1498332654526
2821,四川,510000,c06a2a387c0ee510,2018,3,407.8670005252122
2822,安徽,340000,c06a2a387c0ee510,2018,3,437.0459502637344
2823,山东,370000,c06a2a387c0ee510,2018,3,1599.4072790177488
2824,山西,140000,c06a2a387c0ee510,2018,3,374.91923887149756
2825,广东,440000,c06a2a387c0ee510,2018,3,1369.1406843075895
2826,广西,450000,c06a2a387c0ee510,2018,3,148.9398116908637
2827,江苏,320000,c06a2a387c0ee510,2018,3,1463.3887399179744
2828,江西,360000,c06a2a387c0ee510,2018,3,224.54708920713963
2829,河北,130000,c06a2a387c0ee510,2018,3,930.2977802556068
2830,河南,410000,c06a2a387c0ee510,2018,3,988.736289062734
2831,浙江,330000,c06a2a387c0ee510,2018,3,1178.1190398125188
2832,湖北,420000,c06a2a387c0ee510,2018,3,327.5003932857975
2833,湖南,430000,c06a2a387c0ee510,2018,3,256.3743827972337
2834,福建,350000,c06a2a387c0ee510,2018,3,271.0271644410665
2835,辽宁,210000,c06a2a387c0ee510,2018,3,476.13808196074285
2836,重庆,500000,c06a2a387c0ee510,2018,3,176.65265594357908
2837,陕西,610000,c06a2a387c0ee510,2018,3,429.182432207842
2838,黑龙江,230000,c06a2a387c0ee510,2018,3,308.0443347259314
2839,上海,310000,7023efdab9cedc03,2018,3,361.4080111262761
2840,云南,530000,7023efdab9cedc03,2018,3,89.57181770374146
2841,内蒙古,150000,7023efdab9cedc03,2018,3,45.135081574160715
2842,北京,110000,7023efdab9cedc03,2018,3,67.2808220098879
2843,四川,510000,7023efdab9cedc03,2018,3,313.2220407623449
2844,安徽,340000,7023efdab9cedc03,2018,3,447.33962232600476
2845,山东,370000,7023efdab9cedc03,2018,3,303.54621087888546
2846,山西,140000,7023efdab9cedc03,2018,3,66.49589679790273
2847,广东,440000,7023efdab9cedc03,2018,3,415.97347009462686
2848,广西,450000,7023efdab9cedc03,2018,3,104.39123547063102
2849,江苏,320000,7023efdab9cedc03,2018,3,894.3822596053725
2850,江西,360000,7023efdab9cedc03,2018,3,240.40228902186476
2851,河北,130000,7023efdab9cedc03,2018,3,213.03142622854543
2852,河南,410000,7023efdab9cedc03,2018,3,322.33494816909763
2853,浙江,330000,7023efdab9cedc03,2018,3,583.1161769175677
2854,湖北,420000,7023efdab9cedc03,2018,3,264.24073634539445
2855,湖南,430000,7023efdab9cedc03,2018,3,230.07464809175247
2856,福建,350000,7023efdab9cedc03,2018,3,162.4662352521334
2857,辽宁,210000,7023efdab9cedc03,2018,3,64.21645798385451
2858,重庆,500000,7023efdab9cedc03,2018,3,105.84972634186873
2859,陕西,610000,7023efdab9cedc03,2018,3,130.83699746767462
2860,黑龙江,230000,7023efdab9cedc03,2018,3,31.823017249352933
2861,上海,310000,af6f4f548684e14d,2018,3,1022.7567840050538
2862,云南,530000,af6f4f548684e14d,2018,3,346.52548358057817
2863,内蒙古,150000,af6f4f548684e14d,2018,3,348.14367012992835
2864,北京,110000,af6f4f548684e14d,2018,3,499.623224294963
2865,四川,510000,af6f4f548684e14d,2018,3,1025.5155302687656
2866,安徽,340000,af6f4f548684e14d,2018,3,1051.89734055209
2867,山东,370000,af6f4f548684e14d,2018,3,1231.4016196704931
2868,山西,140000,af6f4f548684e14d,2018,3,481.1271415062823
2869,广东,440000,af6f4f548684e14d,2018,3,1176.2195306626038
2870,广西,450000,af6f4f548684e14d,2018,3,333.0717478420465
2871,江苏,320000,af6f4f548684e14d,2018,3,1563.5233551368694
2872,江西,360000,af6f4f548684e14d,2018,3,1120.6642334300138
2873,河北,130000,af6f4f548684e14d,2018,3,840.4739892362093
2874,河南,410000,af6f4f548684e14d,2018,3,1244.6069782922543
2875,浙江,330000,af6f4f548684e14d,2018,3,1181.7591244049688
2876,湖北,420000,af6f4f548684e14d,2018,3,1267.7929068950443
2877,湖南,430000,af6f4f548684e14d,2018,3,1222.5473671888567
2878,福建,350000,af6f4f548684e14d,2018,3,500.35126509125223
2879,辽宁,210000,af6f4f548684e14d,2018,3,385.2990067999391
2880,重庆,500000,af6f4f548684e14d,2018,3,426.1660348599939
2881,陕西,610000,af6f4f548684e14d,2018,3,426.3011184324614
2882,黑龙江,230000,af6f4f548684e14d,2018,3,188.5495818666527
2883,上海,310000,7cf283430b3b5e38,2018,3,1108.540213205275
2884,云南,530000,7cf283430b3b5e38,2018,3,533.6096931456104
2885,内蒙古,150000,7cf283430b3b5e38,2018,3,492.17965296886535
2886,北京,110000,7cf283430b3b5e38,2018,3,145.83373293192366
2887,四川,510000,7cf283430b3b5e38,2018,3,1915.4984149503036
2888,安徽,340000,7cf283430b3b5e38,2018,3,2447.137791463191
2889,山东,370000,7cf283430b3b5e38,2018,3,4285.470876692762
2890,山西,140000,7cf283430b3b5e38,2018,3,1120.9171039805499
2891,广东,440000,7cf283430b3b5e38,2018,3,2302.614808007216
2892,广西,450000,7cf283430b3b5e38,2018,3,1032.2088809599013
2893,江苏,320000,7cf283430b3b5e38,2018,3,4712.088442399555
2894,江西,360000,7cf283430b3b5e38,2018,3,2224.234479206421
2895,河北,130000,7cf283430b3b5e38,2018,3,2700.450029901626
2896,河南,410000,7cf283430b3b5e38,2018,3,3958.527492634452
2897,浙江,330000,7cf283430b3b5e38,2018,3,2959.920649452435
2898,湖北,420000,7cf283430b3b5e38,2018,3,1804.521413783217
2899,湖南,430000,7cf283430b3b5e38,2018,3,1893.0512046107428
2900,福建,350000,7cf283430b3b5e38,2018,3,1355.536507914227
2901,辽宁,210000,7cf283430b3b5e38,2018,3,684.6631106726279
2902,重庆,500000,7cf283430b3b5e38,2018,3,615.1662703240889
2903,陕西,610000,7cf283430b3b5e38,2018,3,1079.1580368638267
2904,黑龙江,230000,7cf283430b3b5e38,2018,3,266.73985485896384
2905,上海,310000,d4efbebb087fd03f,2018,3,128.48458734307752
2906,云南,530000,d4efbebb087fd03f,2018,3,434.50734850756896
2907,内蒙古,150000,d4efbebb087fd03f,2018,3,280.67560727803067
2908,北京,110000,d4efbebb087fd03f,2018,3,707.6333977605177
2909,四川,510000,d4efbebb087fd03f,2018,3,1229.152790046285
2910,安徽,340000,d4efbebb087fd03f,2018,3,858.4627574025438
2911,山东,370000,d4efbebb087fd03f,2018,3,2087.5809482668383
2912,山西,140000,d4efbebb087fd03f,2018,3,966.522995966693
2913,广东,440000,d4efbebb087fd03f,2018,3,1805.98373261597
2914,广西,450000,d4efbebb087fd03f,2018,3,811.2857530246827
2915,江苏,320000,d4efbebb087fd03f,2018,3,1204.977183849503
2916,江西,360000,d4efbebb087fd03f,2018,3,850.9395897830268
2917,河北,130000,d4efbebb087fd03f,2018,3,1565.082073784444
2918,河南,410000,d4efbebb087fd03f,2018,3,2354.364201188499
2919,浙江,330000,d4efbebb087fd03f,2018,3,3047.2196634060756
2920,湖北,420000,d4efbebb087fd03f,2018,3,939.307368690959
2921,湖南,430000,d4efbebb087fd03f,2018,3,930.6445788264708
2922,福建,350000,d4efbebb087fd03f,2018,3,963.8442527147141
2923,辽宁,210000,d4efbebb087fd03f,2018,3,273.83599776743813
2924,重庆,500000,d4efbebb087fd03f,2018,3,562.5653086011984
2925,陕西,610000,d4efbebb087fd03f,2018,3,1623.9639293272983
2926,黑龙江,230000,d4efbebb087fd03f,2018,3,148.95680536706584
2927,上海,310000,7245e0ee27b195cd,2018,3,66.26800504118822
2928,云南,530000,7245e0ee27b195cd,2018,3,472.6531719696181
2929,内蒙古,150000,7245e0ee27b195cd,2018,3,352.65443626190006
2930,北京,110000,7245e0ee27b195cd,2018,3,56.08939299288818
2931,四川,510000,7245e0ee27b195cd,2018,3,948.1621631086862
2932,安徽,340000,7245e0ee27b195cd,2018,3,621.0664987089029
2933,山东,370000,7245e0ee27b195cd,2018,3,1410.9563130858721
2934,山西,140000,7245e0ee27b195cd,2018,3,1020.0600430864364
2935,广东,440000,7245e0ee27b195cd,2018,3,1379.6965074490424
2936,广西,450000,7245e0ee27b195cd,2018,3,593.2274208450002
2937,江苏,320000,7245e0ee27b195cd,2018,3,731.305153638843
2938,江西,360000,7245e0ee27b195cd,2018,3,526.7920332702645
2939,河北,130000,7245e0ee27b195cd,2018,3,1721.4374233749102
2940,河南,410000,7245e0ee27b195cd,2018,3,1483.9670874752414
2941,浙江,330000,7245e0ee27b195cd,2018,3,820.3003324584789
2942,湖北,420000,7245e0ee27b195cd,2018,3,582.8576944313793
2943,湖南,430000,7245e0ee27b195cd,2018,3,701.0725608393196
2944,福建,350000,7245e0ee27b195cd,2018,3,353.37229844554315
2945,辽宁,210000,7245e0ee27b195cd,2018,3,489.7244852860585
2946,重庆,500000,7245e0ee27b195cd,2018,3,402.6999757510959
2947,陕西,610000,7245e0ee27b195cd,2018,3,945.1106000609899
2948,黑龙江,230000,7245e0ee27b195cd,2018,3,327.8174305448898
2949,上海,310000,8c915fe4632fb9fa,2018,3,90.43275575118193
2950,云南,530000,8c915fe4632fb9fa,2018,3,912.6625850718277
2951,内蒙古,150000,8c915fe4632fb9fa,2018,3,611.8765930433973
2952,北京,110000,8c915fe4632fb9fa,2018,3,45.82507148348101
2953,四川,510000,8c915fe4632fb9fa,2018,3,1404.2612415114545
